dexNum,id,form,name,starter,startercost,prevolution,eggTier,generation,spriteKey,formKey,hasVariants,category,type1,type2,ability1,ability2,hiddenAbility,passive,bst,hp,atk,def,spatk,spdef,spd,sublegend,legendary,mythical,weight,height,catchRate,friendship,baseExp,growthRate,maleRatio,genderDiffs,isStartSelectable,isUnobtainable,canChangeForm
665,SPEWPA,Icy Snow Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,icy-snow,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Polar Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,polar,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Tundra Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,tundra,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Continental Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,continental,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Garden Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,garden,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Elegant Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,elegant,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Modern Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,modern,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Marine Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,marine,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Archipelago Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,archipelago,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,High Plains Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,high-plains,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Sandstorm Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,sandstorm,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,River Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,river,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Monsoon Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,monsoon,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Savanna Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,savanna,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Sun Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,sun,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Ocean Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,ocean,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Jungle Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,jungle,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Fancy Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,fancy,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
665,SPEWPA,Poké Ball Pattern,Spewpa,SCATTERBUG,,SCATTERBUG,,6,665,poke-ball,true,Scatterdust Pokémon,BUG,,SHED_SKIN,SHED_SKIN,FRIEND_GUARD,COMPOUND_EYES,213,45,22,60,27,30,29,false,false,false,8.4,0.3,120,70,75,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Meadow Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-meadow,meadow,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,false
666,VIVILLON,Icy Snow Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-icy-snow,icy-snow,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Polar Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-polar,polar,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Tundra Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-tundra,tundra,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Continental Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-continental,continental,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Garden Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-garden,garden,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Elegant Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-elegant,elegant,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Modern Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-modern,modern,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Marine Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-marine,marine,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Archipelago Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-archipelago,archipelago,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,High Plains Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-high-plains,high-plains,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Sandstorm Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-sandstorm,sandstorm,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,River Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-river,river,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Monsoon Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-monsoon,monsoon,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Savanna Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-savanna,savanna,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Sun Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-sun,sun,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Ocean Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-ocean,ocean,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Jungle Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-jungle,jungle,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Fancy Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-fancy,fancy,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
666,VIVILLON,Poké Ball Pattern,Vivillon,SCATTERBUG,,SPEWPA,,6,666-poke-ball,poke-ball,true,Scale Pokémon,BUG,FLYING,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,PRANKSTER,411,80,52,50,90,50,89,false,false,false,17,1.2,45,70,206,MEDIUM_FAST,50,false,true,false,
667,LITLEO,,Litleo,LITLEO,2,,COMMON,6,667,,false,Lion Cub Pokémon,FIRE,NORMAL,RIVALRY,UNNERVE,MOXIE,INTIMIDATE,369,62,50,58,73,54,72,false,false,false,13.5,0.6,220,70,74,MEDIUM_SLOW,12.5,false,false,,false
668,PYROAR,Normal,Pyroar,LITLEO,,LITLEO,,6,668,,false,Royal Pokémon,FIRE,NORMAL,RIVALRY,UNNERVE,MOXIE,INTIMIDATE,507,86,68,72,109,66,106,false,false,false,81.5,1.5,65,70,177,MEDIUM_SLOW,12.5,true,true,false,true
668,PYROAR,Mega,Mega Pyroar,LITLEO,,LITLEO,,6,668-mega,mega,false,Royal Pokémon,FIRE,NORMAL,FIRE_MANE,FIRE_MANE,FIRE_MANE,INTIMIDATE,607,86,88,92,129,86,126,false,false,false,81.5,1.5,65,70,177,MEDIUM_SLOW,12.5,true,false,false,
669,FLABEBE,Red Flower,Flabébé,FLABEBE,3,,COMMON,6,669-red,red,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,303,44,38,39,61,79,42,false,false,false,0.1,0.1,225,70,61,MEDIUM_FAST,0,false,true,false,false
669,FLABEBE,Yellow Flower,Flabébé,FLABEBE,,,,6,669-yellow,yellow,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,303,44,38,39,61,79,42,false,false,false,0.1,0.1,225,70,61,MEDIUM_FAST,0,false,true,false,
669,FLABEBE,Orange Flower,Flabébé,FLABEBE,,,,6,669-orange,orange,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,303,44,38,39,61,79,42,false,false,false,0.1,0.1,225,70,61,MEDIUM_FAST,0,false,true,false,
669,FLABEBE,Blue Flower,Flabébé,FLABEBE,,,,6,669-blue,blue,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,303,44,38,39,61,79,42,false,false,false,0.1,0.1,225,70,61,MEDIUM_FAST,0,false,true,false,
669,FLABEBE,White Flower,Flabébé,FLABEBE,,,,6,669-white,white,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,303,44,38,39,61,79,42,false,false,false,0.1,0.1,225,70,61,MEDIUM_FAST,0,false,true,false,
670,FLOETTE,Red Flower,Floette,FLABEBE,,FLABEBE,,6,670-red,red,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,371,54,45,47,75,98,52,false,false,false,0.9,0.2,120,70,130,MEDIUM_FAST,0,false,true,false,false
670,FLOETTE,Yellow Flower,Floette,FLABEBE,,FLABEBE,,6,670-yellow,yellow,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,371,54,45,47,75,98,52,false,false,false,0.9,0.2,120,70,130,MEDIUM_FAST,0,false,true,false,
670,FLOETTE,Orange Flower,Floette,FLABEBE,,FLABEBE,,6,670-orange,orange,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,371,54,45,47,75,98,52,false,false,false,0.9,0.2,120,70,130,MEDIUM_FAST,0,false,true,false,
670,FLOETTE,Blue Flower,Floette,FLABEBE,,FLABEBE,,6,670-blue,blue,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,371,54,45,47,75,98,52,false,false,false,0.9,0.2,120,70,130,MEDIUM_FAST,0,false,true,false,
670,FLOETTE,White Flower,Floette,FLABEBE,,FLABEBE,,6,670-white,white,true,Single Bloom Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,371,54,45,47,75,98,52,false,false,false,0.9,0.2,120,70,130,MEDIUM_FAST,0,false,true,false,
671,FLORGES,Red Flower,Florges,FLABEBE,,FLOETTE,,6,671-red,red,true,Garden Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,552,78,65,68,112,154,75,false,false,false,10,1.1,45,70,276,MEDIUM_FAST,0,false,true,false,false
671,FLORGES,Yellow Flower,Florges,FLABEBE,,FLOETTE,,6,671-yellow,yellow,true,Garden Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,552,78,65,68,112,154,75,false,false,false,10,1.1,45,70,276,MEDIUM_FAST,0,false,true,false,
671,FLORGES,Orange Flower,Florges,FLABEBE,,FLOETTE,,6,671-orange,orange,true,Garden Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,552,78,65,68,112,154,75,false,false,false,10,1.1,45,70,276,MEDIUM_FAST,0,false,true,false,
671,FLORGES,Blue Flower,Florges,FLABEBE,,FLOETTE,,6,671-blue,blue,true,Garden Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,552,78,65,68,112,154,75,false,false,false,10,1.1,45,70,276,MEDIUM_FAST,0,false,true,false,
671,FLORGES,White Flower,Florges,FLABEBE,,FLOETTE,,6,671-white,white,true,Garden Pokémon,FAIRY,,FLOWER_VEIL,FLOWER_VEIL,SYMBIOSIS,GRASSY_SURGE,552,78,65,68,112,154,75,false,false,false,10,1.1,45,70,276,MEDIUM_FAST,0,false,true,false,
672,SKIDDO,,Skiddo,SKIDDO,2,,COMMON,6,672,,true,Mount Pokémon,GRASS,,SAP_SIPPER,SAP_SIPPER,GRASS_PELT,SEED_SOWER,350,66,65,48,62,57,52,false,false,false,31,0.9,200,70,70,MEDIUM_FAST,50,false,false,,false
673,GOGOAT,,Gogoat,SKIDDO,,SKIDDO,,6,673,,true,Mount Pokémon,GRASS,,SAP_SIPPER,SAP_SIPPER,GRASS_PELT,SEED_SOWER,531,123,100,62,97,81,68,false,false,false,91,1.7,45,70,186,MEDIUM_FAST,50,false,false,,false
674,PANCHAM,,Pancham,PANCHAM,3,,COMMON,6,674,,false,Playful Pokémon,FIGHTING,,IRON_FIST,MOLD_BREAKER,SCRAPPY,TECHNICIAN,348,67,82,62,46,48,43,false,false,false,8,0.6,220,50,70,MEDIUM_FAST,50,false,false,,false
675,PANGORO,,Pangoro,PANCHAM,,PANCHAM,,6,675,,false,Daunting Pokémon,FIGHTING,DARK,IRON_FIST,MOLD_BREAKER,SCRAPPY,FUR_COAT,495,95,124,78,69,71,58,false,false,false,136,2.1,65,50,173,MEDIUM_FAST,50,false,false,,false
676,FURFROU,Natural Form,Furfrou,FURFROU,3,,COMMON,6,676,,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,true
676,FURFROU,Heart Trim,Furfrou,FURFROU,,,,6,676-heart,heart,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,Star Trim,Furfrou,FURFROU,,,,6,676-star,star,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,Diamond Trim,Furfrou,FURFROU,,,,6,676-diamond,diamond,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,Debutante Trim,Furfrou,FURFROU,,,,6,676-debutante,debutante,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,Matron Trim,Furfrou,FURFROU,,,,6,676-matron,matron,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,Dandy Trim,Furfrou,FURFROU,,,,6,676-dandy,dandy,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,La Reine Trim,Furfrou,FURFROU,,,,6,676-la-reine,la-reine,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,Kabuki Trim,Furfrou,FURFROU,,,,6,676-kabuki,kabuki,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
676,FURFROU,Pharaoh Trim,Furfrou,FURFROU,,,,6,676-pharaoh,pharaoh,true,Poodle Pokémon,NORMAL,,FUR_COAT,FUR_COAT,NONE,FLUFFY,472,75,80,60,65,90,102,false,false,false,28,1.2,160,70,165,MEDIUM_FAST,50,false,true,false,
677,ESPURR,,Espurr,ESPURR,2,,COMMON,6,677,,true,Restraint Pokémon,PSYCHIC,,KEEN_EYE,INFILTRATOR,OWN_TEMPO,FLUFFY,355,62,48,54,63,60,68,false,false,false,3.5,0.3,190,50,71,MEDIUM_FAST,50,false,false,,false
678,MEOWSTIC,Male,Meowstic,ESPURR,,ESPURR,,6,678,male,true,Constraint Pokémon,PSYCHIC,,KEEN_EYE,INFILTRATOR,PRANKSTER,FUR_COAT,466,74,48,76,83,81,104,false,false,false,8.5,0.6,75,50,163,MEDIUM_FAST,50,false,true,false,true
678,MEOWSTIC,Female,Meowstic,ESPURR,,ESPURR,,6,678-female,female,true,Constraint Pokémon,PSYCHIC,,KEEN_EYE,INFILTRATOR,COMPETITIVE,NEUROFORCE,466,74,48,76,83,81,104,false,false,false,8.5,0.6,75,50,163,MEDIUM_FAST,50,false,true,false,
678,MEOWSTIC,Mega,Mega Meowstic,ESPURR,,ESPURR,,6,678-mega,mega,true,Constraint Pokémon,PSYCHIC,,TRACE,TRACE,TRACE,PSYCHIC_SURGE,566,74,48,76,143,101,124,false,false,false,8.5,0.6,75,50,163,MEDIUM_FAST,50,false,false,false,
679,HONEDGE,,Honedge,HONEDGE,4,,RARE,6,679,,false,Sword Pokémon,STEEL,GHOST,NO_GUARD,NO_GUARD,NONE,SHARPNESS,325,45,80,100,35,37,28,false,false,false,2,0.8,180,50,65,MEDIUM_FAST,50,false,false,,false
680,DOUBLADE,,Doublade,HONEDGE,,HONEDGE,,6,680,,false,Sword Pokémon,STEEL,GHOST,NO_GUARD,NO_GUARD,NONE,SHARPNESS,448,59,110,150,45,49,35,false,false,false,4.5,0.8,90,50,157,MEDIUM_FAST,50,false,false,,false
681,AEGISLASH,Shield Forme,Aegislash,HONEDGE,,DOUBLADE,,6,681,shield,false,Royal Sword Pokémon,STEEL,GHOST,STANCE_CHANGE,STANCE_CHANGE,NONE,BATTLE_ARMOR,500,60,50,140,50,140,60,false,false,false,53,1.7,45,50,250,MEDIUM_FAST,50,false,true,false,true
681,AEGISLASH,Blade Forme,Aegislash,HONEDGE,,DOUBLADE,,6,681-blade,blade,false,Royal Sword Pokémon,STEEL,GHOST,STANCE_CHANGE,STANCE_CHANGE,NONE,SHARPNESS,500,60,140,50,140,50,60,false,false,false,53,1.7,45,50,250,MEDIUM_FAST,50,false,false,false,
682,SPRITZEE,,Spritzee,SPRITZEE,2,,COMMON,6,682,,true,Perfume Pokémon,FAIRY,,HEALER,HEALER,AROMA_VEIL,FUR_COAT,341,78,52,60,63,65,23,false,false,false,0.5,0.2,200,50,68,MEDIUM_FAST,50,false,false,,false
683,AROMATISSE,,Aromatisse,SPRITZEE,,SPRITZEE,,6,683,,true,Fragrance Pokémon,FAIRY,,HEALER,HEALER,AROMA_VEIL,FUR_COAT,462,101,72,72,99,89,29,false,false,false,15.5,0.8,140,50,162,MEDIUM_FAST,50,false,false,,false
684,SWIRLIX,,Swirlix,SWIRLIX,3,,COMMON,6,684,,true,Cotton Candy Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,UNBURDEN,RIPEN,341,62,48,66,59,57,49,false,false,false,3.5,0.4,200,50,68,MEDIUM_FAST,50,false,false,,false
685,SLURPUFF,,Slurpuff,SWIRLIX,,SWIRLIX,,6,685,,true,Meringue Pokémon,FAIRY,,SWEET_VEIL,SWEET_VEIL,UNBURDEN,RIPEN,480,82,80,86,85,75,72,false,false,false,5,0.8,140,50,168,MEDIUM_FAST,50,false,false,,false
686,INKAY,,Inkay,INKAY,3,,COMMON,6,686,,false,Revolving Pokémon,DARK,PSYCHIC,CONTRARY,SUCTION_CUPS,INFILTRATOR,GOOEY,288,53,54,53,37,46,45,false,false,false,3.5,0.4,190,50,58,MEDIUM_FAST,50,false,false,,false
687,MALAMAR,Normal,Malamar,INKAY,,INKAY,,6,687,,false,Overturning Pokémon,DARK,PSYCHIC,CONTRARY,SUCTION_CUPS,INFILTRATOR,PSYCHIC_SURGE,482,86,92,88,68,75,73,false,false,false,47,1.5,80,50,169,MEDIUM_FAST,50,false,true,false,true
687,MALAMAR,Mega,Mega Malamar,INKAY,,INKAY,,6,687-mega,mega,false,Overturning Pokémon,DARK,PSYCHIC,CONTRARY,CONTRARY,CONTRARY,PSYCHIC_SURGE,582,86,102,88,98,120,88,false,false,false,47,1.5,80,50,169,MEDIUM_FAST,50,false,false,false,
688,BINACLE,,Binacle,BINACLE,3,,COMMON,6,688,,true,Two-Handed Pokémon,ROCK,WATER,TOUGH_CLAWS,SNIPER,PICKPOCKET,SAP_SIPPER,306,42,52,67,39,56,50,false,false,false,31,0.5,120,50,61,MEDIUM_FAST,50,false,false,,false
689,BARBARACLE,Normal,Barbaracle,BINACLE,,BINACLE,,6,689,,true,Collective Pokémon,ROCK,WATER,TOUGH_CLAWS,SNIPER,PICKPOCKET,SAP_SIPPER,500,72,105,115,54,86,68,false,false,false,96,1.3,45,50,175,MEDIUM_FAST,50,false,true,false,true
